#,Unnamed: 1
"""Местное время в Мурманске"";""T"";""Po"";""P"";""Pa"";""U"";""DD"";""Ff"";""ff10"";""ff3"";""N"";""WW"";""W1"";""W2"";""Tn"";""Tx"";""Cl"";""Nh"";""H"";""Cm"";""Ch"";""VV"";""Td"";""RRR"";""tR"";""E"";""Tg"";""E'"";""sss""",
"""22.04.2023 09:00"";""-2.8"";""750.9"";""755.8"";""0.4"";""88"";""Ветер, дующий с северо-северо-запада"";""5"";""8"";""10"";""100%."";""Ливневый снег умеренный или сильный в срок наблюдения или за последний час. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";""-2.8"";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""100%."";""600-1000"";"""";"""";""2.0"";""-4.6"";""7.0"";""12"";"""";"""";""Неровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью."";""8.0""",
"""22.04.2023 06:00"";""-2.5"";""750.5"";""755.3"";""-0.1"";""90"";""Ветер, дующий с севера"";""4"";""5"";""10"";""100%."";""Ливневый снег слабый в срок наблюдения или за последний час. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";""-2.7"";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""100%."";""600-1000"";"""";"""";""10.0"";""-3.9"";""7.0"";""12"";"""";"""";"""";""""",
"""22.04.2023 03:00"";""-2.1"";""750.6"";""755.4"";""-0.4"";""94"";""Ветер, дующий с севера"";""5"";""7"";""7"";""100%."";""Ливневый снег слабый в срок наблюдения или за последний час. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";"""";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""100%."";""200-300"";"""";"""";""4.0"";""-3.0"";"""";"""";"""";"""";"""";""""",
"""22.04.2023 00:00"";""-2.1"";""751.0"";""755.8"";""-1.9"";""94"";""Ветер, дующий с северо-северо-востока"";""4"";""7"";""7"";""100%."";""Ливневый снег умеренный или сильный в срок наблюдения или за последний час. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";"""";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""100%."";""200-300"";"""";"""";""2.0"";""-3.0"";"""";"""";"""";"""";"""";""""",
"""21.04.2023 21:00"";""-0.4"";""752.9"";""757.7"";""-2.2"";""85"";""Ветер, дующий с северо-востока"";""1"";""2"";""8"";""100%."";""Ливневый снег умеренный или сильный в срок наблюдения или за последний час. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";"""";""3.0"";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""100%."";""300-600"";"""";"""";""2.0"";""-2.7"";""0.3"";""12"";"""";"""";"""";""""",
"""21.04.2023 18:00"";""1.8"";""755.1"";""759.8"";""-1.5"";""58"";""Ветер, дующий с севера"";""2"";""4"";""8"";""100%."";"" "";"""";"""";"""";"""";""Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет."";""100%."";""2500 или более, или облаков нет."";""Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми."";"""";""50.0"";""-5.7"";""0.8"";""12"";"""";"""";"""";""""",
"""21.04.2023 15:00"";""1.6"";""756.6"";""761.3"";""0.1"";""62"";""Ветер, дующий с севера"";""7"";""9"";""11"";""90  или более, но не 100%"";""Состояние неба в общем не изменилось. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";"""";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""70 – 80%."";""600-1000"";""Высококучевые просвечивающие, расположенные на одном уровне."";""Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу."";""50.0"";""-4.9"";"""";"""";"""";"""";"""";""""",
"""21.04.2023 12:00"";""2.9"";""756.5"";""761.2"";""0.2"";""64"";""Ветер, дующий с северо-запада"";""5"";""8"";""10"";""90  или более, но не 100%"";""Облака в целом рассеиваются или становятся менее развитыми. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";"""";"""";""Слоисто-кучевые, образовавшиеся не из кучевых."";""20–30%."";""600-1000"";""Высококучевые просвечивающие, расположенные на одном уровне."";""Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу."";""50.0"";""-3.3"";"""";"""";"""";"""";"""";""""",
"""21.04.2023 09:00"";""1.3"";""756.3"";""761.0"";""0.1"";""90"";""Ветер, дующий с северо-северо-запада"";""2"";""4"";""12"";""100%."";""Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";""1.3"";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""100%."";""600-1000"";"""";"""";""20.0"";""-0.2"";""0.8"";""12"";"""";"""";""Слежавшийся или мокрый снег (со льдом или без него), покрывающий по крайней мере половину поверхности почвы, но почва не покрыта полностью."";""Снежный покров не постоянный.""",
"""21.04.2023 06:00"";""2.7"";""756.2"";""760.9"";""0.0"";""79"";""Ветер, дующий с западо-северо-запада"";""4"";""7"";""12"";""90  или более, но не 100%"";"" "";"""";"""";""2.7"";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""90  или более, но не 100%"";""600-1000"";""Высококучевых, высокослоистых или слоисто-дождевых облаков нет."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""50.0"";""-0.7"";""0.9"";""12"";"""";"""";"""";""""",
"""21.04.2023 03:00"";""3.6"";""756.2"";""760.9"";""-0.2"";""75"";""Ветер, дующий с северо-запада"";""3"";""6"";""11"";""90  или более, но не 100%"";""Состояние неба в общем не изменилось. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";"""";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""90  или более, но не 100%"";""600-1000"";""Высококучевых, высокослоистых или слоисто-дождевых облаков нет."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""10.0"";""-0.5"";"""";"""";"""";"""";"""";""""",
"""21.04.2023 00:00"";""5.1"";""756.4"";""761.1"";""-0.2"";""70"";""Ветер, дующий с запада"";""4"";""7"";""11"";""90  или более, но не 100%"";""Состояние неба в общем не изменилось. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";"""";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""90  или более, но не 100%"";""600-1000"";""Высококучевых, высокослоистых или слоисто-дождевых облаков нет."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""10.0"";""0.0"";"""";"""";"""";"""";"""";""""",
"""20.04.2023 21:00"";""5.5"";""756.6"";""761.3"";""-1.7"";""75"";""Ветер, дующий с запада"";""8"";""11"";""12"";""90  или более, но не 100%"";""Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";"""";""5.8"";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""70 – 80%."";""600-1000"";""Высококучевые просвечивающие, расположенные на одном уровне."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""20.0"";""1.4"";""0.9"";""12"";"""";"""";"""";""""",
"""20.04.2023 18:00"";""5.1"";""758.3"";""763.0"";""-1.7"";""72"";""Ветер, дующий с юго-юго-запада"";""3"";""5"";"""";""100%."";"" "";"""";"""";"""";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""100%."";""600-1000"";"""";"""";""50.0"";""0.5"";""Следы осадков"";""12"";"""";"""";"""";""""",
"""20.04.2023 15:00"";""5.1"";""760.0"";""764.8"";""-0.4"";""59"";""Ветер, дующий с северо-запада"";""5"";""8"";""10"";""100%."";""Состояние неба в общем не изменилось. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";"""";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""100%."";""600-1000"";"""";"""";""50.0"";""-2.3"";"""";"""";"""";"""";"""";""""",
"""20.04.2023 12:00"";""4.4"";""760.4"";""765.1"";""0.9"";""65"";""Ветер, дующий с севера"";""4"";""7"";""10"";""90  или более, но не 100%"";""Состояние неба в общем не изменилось. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";"""";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""90  или более, но не 100%"";""600-1000"";""Высококучевых, высокослоистых или слоисто-дождевых облаков нет."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""50.0"";""-1.7"";"""";"""";"""";"""";"""";""""",
"""20.04.2023 09:00"";""4.8"";""759.5"";""764.2"";""-0.1"";""76"";""Ветер, дующий с северо-запада"";""4"";""8"";""10"";""90  или более, но не 100%"";""Осадки в поле зрения, достигающие поверхности земли или моря на расстоянии более 5 км от станции. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";""4.4"";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""90  или более, но не 100%"";""600-1000"";""Высококучевых, высокослоистых или слоисто-дождевых облаков нет."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""20.0"";""0.9"";""0.3"";""12"";"""";"""";""Слежавшийся или мокрый снег (со льдом или без него), покрывающий по крайней мере половину поверхности почвы, но почва не покрыта полностью."";""2.0""",
"""20.04.2023 06:00"";""4.7"";""759.6"";""764.3"";""-0.8"";""75"";""Ветер, дующий с запада"";""1"";"""";""9"";""90  или более, но не 100%"";""Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";""4.4"";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""90  или более, но не 100%"";""600-1000"";""Высококучевых, высокослоистых или слоисто-дождевых облаков нет."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""20.0"";""0.6"";""0.3"";""12"";"""";"""";"""";""""",
"""20.04.2023 03:00"";""4.5"";""760.4"";""765.1"";""-1.3"";""76"";""Ветер, дующий с западо-юго-запада"";""3"";""5"";""10"";""90  или более, но не 100%"";""Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";"""";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""90  или более, но не 100%"";""600-1000"";""Высококучевых, высокослоистых или слоисто-дождевых облаков нет."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""10.0"";""0.6"";"""";"""";"""";"""";"""";""""",
"""20.04.2023 00:00"";""5.5"";""761.7"";""766.4"";""-1.0"";""65"";""Ветер, дующий с запада"";""5"";""10"";""10"";""90  или более, но не 100%"";""Ливневый(ые) дождь(и). "";""Облака покрывали более половины неба в течение всего соответствующего периода."";""Облака покрывали более половины неба в течение всего соответствующего периода."";"""";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""90  или более, но не 100%"";""600-1000"";""Высококучевых, высокослоистых или слоисто-дождевых облаков нет."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""10.0"";""-0.6"";"""";"""";"""";"""";"""";""""",
"""19.04.2023 21:00"";""5.6"";""762.7"";""767.4"";""-0.2"";""65"";""Ветер, дующий с западо-северо-запада"";""5"";""9"";""12"";""70 – 80%."";""Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";"""";""9.4"";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""70 – 80%."";""600-1000"";""Высококучевых, высокослоистых или слоисто-дождевых облаков нет."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""20.0"";""-0.5"";""Следы осадков"";""12"";"""";"""";"""";""""",
"""19.04.2023 18:00"";""8.8"";""762.9"";""767.5"";""-0.4"";""58"";""Ветер, дующий с западо-северо-запада"";""6"";""10"";""11"";""70 – 80%."";"" "";"""";"""";"""";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""70 – 80%."";""600-1000"";""Высококучевых, высокослоистых или слоисто-дождевых облаков нет."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""50.0"";""0.9"";""2.0"";""12"";"""";"""";"""";""""",
"""19.04.2023 15:00"";""8.2"";""763.3"";""768.0"";""-0.7"";""65"";""Ветер, дующий с запада"";""4"";""7"";""10"";""90  или более, но не 100%"";"" "";"""";"""";"""";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""70 – 80%."";""600-1000"";""Высококучевые просвечивающие, расположенные на одном уровне."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""50.0"";""1.9"";"""";"""";"""";"""";"""";""""",
"""19.04.2023 12:00"";""6.4"";""764.0"";""768.7"";""-0.6"";""74"";""Ветер, дующий с юго-юго-запада"";""2"";""4"";"""";""90  или более, но не 100%"";"" "";"""";"""";"""";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""90  или более, но не 100%"";""600-1000"";""Высококучевых, высокослоистых или слоисто-дождевых облаков нет."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""50.0"";""2.0"";"""";"""";"""";"""";"""";""""",
"""19.04.2023 09:00"";""2.8"";""764.6"";""769.4"";""-1.4"";""84"";""Ветер, дующий с юга"";""5"";""8"";""13"";""100%."";""Ливневый(ые) дождь(и). "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";""2.2"";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""100%."";""300-600"";"""";"""";""20.0"";""0.4"";""3.0"";""12"";"""";"""";""Слежавшийся или мокрый снег (со льдом или без него), покрывающий по крайней мере половину поверхности почвы, но почва не покрыта полностью."";""4.0""",
"""19.04.2023 06:00"";""3.1"";""766.0"";""770.8"";""-2.4"";""72"";""Ветер, дующий с юго-юго-запада"";""7"";""11"";"""";""100%."";""Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";""2.5"";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""100%."";""600-1000"";"""";"""";""20.0"";""-1.5"";""0.4"";""12"";"""";"""";"""";""""",
"""19.04.2023 03:00"";""3.3"";""768.4"";""773.2"";""-2.4"";""68"";""Ветер, дующий с юго-юго-запада"";""7"";""11"";"""";""90  или более, но не 100%"";"" "";"""";"""";"""";"""";""Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет."";""90  или более, но не 100%"";""2500 или более, или облаков нет."";""Высококучевые просвечивающие, расположенные на одном уровне."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""10.0"";""-2.1"";"""";"""";"""";"""";"""";""""",
"""19.04.2023 00:00"";""3.3"";""770.8"";""775.6"";""-1.2"";""70"";""Ветер, дующий с юга"";""4"";""6"";""6"";""90  или более, но не 100%"";"" "";"""";"""";"""";"""";""Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет."";""90  или более, но не 100%"";""2500 или более, или облаков нет."";""Высококучевые просвечивающие, расположенные на одном уровне."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""10.0"";""-1.8"";"""";"""";"""";"""";"""";""""",
"""18.04.2023 21:00"";""3.9"";""772.0"";""776.8"";""-0.8"";""73"";""Ветер, дующий с юго-юго-запада"";""2"";""2"";""6"";""90  или более, но не 100%"";"" "";"""";"""";"""";""6.2"";""Слоисто-кучевые, образовавшиеся не из кучевых."";""60%."";""1000-1500"";""Высококучевые просвечивающие, расположенные на одном уровне."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""20.0"";""-0.6"";""Следы осадков"";""12"";"""";"""";"""";""""",
"""18.04.2023 18:00"";""5.0"";""772.8"";""777.6"";""0.2"";""69"";""Ветер, дующий с западо-северо-запада"";""2"";""3"";""6"";""90  или более, но не 100%"";"" "";"""";"""";"""";"""";""Слоисто-кучевые, образовавшиеся не из кучевых."";""90  или более, но не 100%"";""1000-1500"";""Высококучевых, высокослоистых или слоисто-дождевых облаков нет."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""50.0"";""-0.3"";""Следы осадков"";""12"";"""";"""";"""";""""",
"""18.04.2023 15:00"";""5.8"";""772.6"";""777.4"";""0.6"";""62"";""Ветер, дующий с северо-запада"";""3"";""6"";""8"";""90  или более, но не 100%"";""Состояние неба в общем не изменилось. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";"""";"""";""Слоисто-кучевые, образовавшиеся не из кучевых."";""60%."";""1000-1500"";""Высококучевые просвечивающие, расположенные на одном уровне."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""50.0"";""-0.9"";"""";"""";"""";"""";"""";""""",
"""18.04.2023 12:00"";""4.9"";""772.0"";""776.8"";""1.4"";""72"";""Ветер, дующий с севера"";""4"";""6"";""8"";""90  или более, но не 100%"";""Состояние неба в общем не изменилось. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";"""";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""70 – 80%."";""600-1000"";""Высококучевые просвечивающие, расположенные на одном уровне."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""50.0"";""0.3"";"""";"""";"""";"""";"""";""""",
"""18.04.2023 09:00"";""3.3"";""770.6"";""775.4"";""1.1"";""80"";""Ветер, дующий с северо-северо-запада"";""4"";""6"";""11"";""90  или более, но не 100%"";""Ливневый(ые) дождь(и). "";""Облака покрывали более половины неба в течение всего соответствующего периода."";""Облака покрывали более половины неба в течение всего соответствующего периода."";""2.3"";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""90  или более, но не 100%"";""300-600"";""Высококучевых, высокослоистых или слоисто-дождевых облаков нет."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""50.0"";""0.1"";""0.7"";""12"";"""";"""";""Слежавшийся или мокрый снег (со льдом или без него), покрывающий по крайней мере половину поверхности почвы, но почва не покрыта полностью."";""4.0""",
"""18.04.2023 06:00"";""2.7"";""769.5"";""774.3"";""1.3"";""81"";""Ветер, дующий с северо-северо-запада"";""5"";""8"";""11"";""90  или более, но не 100%"";"" "";"""";"""";""1.7"";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""70 – 80%."";""300-600"";""Высококучевые просвечивающие, расположенные на одном уровне."";""Перистых, перисто-кучевых или перисто-слоистых нет."";""20.0"";""-0.2"";""1.0"";""12"";"""";"""";"""";""""",
"""18.04.2023 03:00"";""2.4"";""768.2"";""773.0"";""0.9"";""84"";""Ветер, дующий с северо-запада"";""4"";""7"";""10"";""100%."";""Состояние неба в общем не изменилось. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";"""";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""70 – 80%."";""600-1000"";""Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются."";"""";""10.0"";""0.0"";"""";"""";"""";"""";"""";""""",
"""18.04.2023 00:00"";""2.5"";""767.3"";""772.1"";""0.5"";""84"";""Ветер, дующий с северо-запада"";""4"";""7"";""10"";""100%."";""Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";"""";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""90  или более, но не 100%"";""600-1000"";""Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются."";"""";""10.0"";""0.1"";"""";"""";"""";"""";"""";""""",
"""17.04.2023 21:00"";""2.9"";""766.8"";""771.6"";""-0.1"";""84"";""Ветер, дующий с западо-юго-запада"";""2"";""5"";""7"";""100%."";""Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";"""";""5.2"";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""70 – 80%."";""300-600"";""Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются."";"""";""20.0"";""0.4"";""0.7"";""12"";"""";"""";"""";""""",
"""17.04.2023 18:00"";""1.8"";""766.9"";""771.7"";""0.3"";""84"";""Ветер, дующий с юго-юго-запада"";""1"";""2"";""7"";""100%."";""Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. "";""Ливень (ливни)."";""Облака покрывали более половины неба в течение всего соответствующего периода."";"""";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""100%."";""300-600"";"""";"""";""20.0"";""-0.6"";""0.3"";""12"";"""";"""";"""";""""",
"""17.04.2023 15:00"";""2.2"";""766.6"";""771.4"";""1.3"";""61"";""Ветер, дующий с западо-северо-запада"";""5"";""8"";""9"";""100%."";""Ливневый снег слабый в срок наблюдения или за последний час. "";""Облака покрывали более половины неба в течение всего соответствующего периода."";""Облака покрывали более половины неба в течение всего соответствующего периода."";"""";"""";""Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них."";""70 – 80%."";""600-1000"";""Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются."";"""";""20.0"";""-4.6"";"""";"""";"""";"""";"""";""""",
"""17.04.2023 12:00"";""5.1"";""765.3"";""770.1"";""0.3"";""38"";""Ветер, дующий с западо-юго-запада"";""3"";""5"";""6"";""90  или более, но не 100%"";"" "";"""";"""";"""";"""";""Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет."";""50%."";""2500 или более, или облаков нет."";""Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях."";""Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу."";""50.0"";""-8.1"";"""";"""";"""";"""";"""";""""",
"""17.04.2023 09:00"";""0.4"";""765.0"";""769.8"";""-0.2"";""46"";""Ветер, дующий с юго-юго-запада"";""3"";""5"";""6"";""90  или более, но не 100%"";"" "";"""";"""";""-4.0"";"""";""Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет."";""10%  или менее, но не 0"";""2500 или более, или облаков нет."";""Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях."";""Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу."";""50.0"";""-9.9"";""Осадков нет"";""12"";"""";"""";""Слежавшийся или мокрый снег (со льдом или без него), покрывающий по крайней мере половину поверхности почвы, но почва не покрыта полностью."";""7.0""",
"""17.04.2023 06:00"";""-3.8"";""765.2"";""770.1"";""-0.2"";""68"";""Ветер, дующий с юго-юго-запада"";""4"";""5"";""6"";""70 – 80%."";"" "";"""";"""";""-4.0"";"""";""Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет."";""Облаков нет."";""2500 или более, или облаков нет."";""Высококучевых, высокослоистых или слоисто-дождевых облаков нет."";""Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные."";""50.0"";""-9.0"";""Осадков нет"";""12"";"""";"""";"""";""""",
"""17.04.2023 03:00"";""-2.8"";""765.4"";""770.2"";""-0.2"";""70"";""Ветер, дующий с юго-юго-запада"";""4"";""5"";""6"";""10%  или менее, но не 0"";"" "";"""";"""";"""";"""";""Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет."";""Облаков нет."";""2500 или более, или облаков нет."";""Высококучевых, высокослоистых или слоисто-дождевых облаков нет."";""Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу."";""10.0"";""-7.5"";"""";"""";"""";"""";"""";""""",
"""17.04.2023 00:00"";""-1.1"";""765.6"";""770.5"";""0.2"";""66"";""Ветер, дующий с юго-запада"";""3"";""3"";"""";""Облаков нет."";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";""10.0"";""-6.8"";"""";"""";"""";"""";"""";""""",
"""16.04.2023 21:00"";""5.5"";""765.4"";""770.2"";""-0.3"";""25"";""Ветер, дующий с юга"";""1"";""2"";""7"";""Облаков нет."";"" "";"""";"""";"""";""8.6"";"""";"""";"""";"""";"""";""50.0"";""-12.9"";""Осадков нет"";""12"";"""";"""";"""";""""",
"""16.04.2023 18:00"";""8.6"";""765.7"";""770.4"";""-0.6"";""18"";""Ветер, дующий с западо-юго-запада"";""3"";""4"";""7"";""Облаков нет."";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";""50.0"";""-14.4"";""Осадков нет"";""12"";"""";"""";"""";""""",
"""16.04.2023 15:00"";""7.9"";""766.3"";""771.0"";""-0.4"";""18"";""Ветер, дующий с юго-запада"";""4"";""7"";""8"";""Облаков нет."";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";""50.0"";""-15.4"";"""";"""";"""";"""";"""";""""",
