#,Unnamed: 1
"""Местное время на Мысе Болванский"";""T"";""Po"";""P"";""Pa"";""U"";""DD"";""Ff"";""ff10"";""ff3"";""N"";""WW"";""W1"";""W2"";""Tn"";""Tx"";""Cl"";""Nh"";""H"";""Cm"";""Ch"";""VV"";""Td"";""RRR"";""tR"";""E"";""Tg"";""E'""","""sss"""
"""19.04.2023 03:00"";""-1.2"";""767.0"";""768.2"";""-1.7"";""98"";""Ветер, дующий с запада"";""9"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-1.5"";"""";"""";"""";"""";"""";""""",
"""19.04.2023 00:00"";""-2.4"";""768.7"";""769.9"";""-1.6"";""94"";""Ветер, дующий с запада"";""8"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-3.2"";"""";"""";"""";"""";"""";""""",
"""18.04.2023 21:00"";""-2.7"";""770.3"";""771.6"";""-1.1"";""96"";""Ветер, дующий с запада"";""6"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-3.2"";"""";"""";"""";"""";"""";""""",
"""18.04.2023 18:00"";""-4.6"";""771.4"";""772.7"";""-1.2"";""89"";""Ветер, дующий с запада"";""7"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-6.1"";"""";"""";"""";"""";"""";""""",
"""18.04.2023 15:00"";""-6.7"";""772.6"";""773.9"";""-0.3"";""87"";""Ветер, дующий с западо-юго-запада"";""7"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-8.5"";"""";"""";"""";"""";"""";""""",
"""18.04.2023 12:00"";""-8.2"";""772.9"";""774.2"";""-0.3"";""78"";""Ветер, дующий с западо-юго-запада"";""9"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-11.4"";"""";"""";"""";"""";"""";""""",
"""18.04.2023 09:00"";""-10.6"";""773.2"";""774.4"";""0.1"";""78"";""Ветер, дующий с юго-запада"";""8"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-13.7"";"""";"""";"""";"""";"""";""""",
"""18.04.2023 06:00"";""-12.9"";""773.1"";""774.4"";""0.1"";""77"";""Ветер, дующий с юго-запада"";""6"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-16.1"";"""";"""";"""";"""";"""";""""",
"""18.04.2023 03:00"";""-12.7"";""773.0"";""774.4"";""-0.1"";""79"";""Ветер, дующий с юго-запада"";""2"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-15.6"";"""";"""";"""";"""";"""";""""",
"""18.04.2023 00:00"";""-14.1"";""773.1"";""774.4"";""0.1"";""70"";""Ветер, дующий с юго-юго-запада"";""2"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-18.4"";"""";"""";"""";"""";"""";""""",
"""17.04.2023 21:00"";""-13.5"";""773.0"";""774.3"";""0.3"";""92"";""Ветер, дующий с юга"";""2"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-14.5"";"""";"""";"""";"""";"""";""""",
"""17.04.2023 18:00"";""-12.4"";""772.7"";""774.0"";""0.4"";""89"";""Ветер, дующий с юго-юго-востока"";""3"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-13.8"";"""";"""";"""";"""";"""";""""",
"""17.04.2023 15:00"";""-9.7"";""772.3"";""773.5"";""0.8"";""86"";""Ветер, дующий с востоко-юго-востока"";""3"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-11.7"";"""";"""";"""";"""";"""";""""",
"""17.04.2023 12:00"";""-9.4"";""771.5"";""772.8"";""0.9"";""84"";""Ветер, дующий с востоко-юго-востока"";""3"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-11.7"";"""";"""";"""";"""";"""";""""",
"""17.04.2023 09:00"";""-11.2"";""770.6"";""771.9"";""1.0"";""82"";""Ветер, дующий с юго-востока"";""4"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-13.7"";"""";"""";"""";"""";"""";""""",
"""17.04.2023 06:00"";""-12.9"";""769.6"";""770.9"";""0.8"";""78"";""Ветер, дующий с юго-востока"";""4"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-15.9"";"""";"""";"""";"""";"""";""""",
"""17.04.2023 03:00"";""-11.6"";""768.8"";""770.1"";""0.5"";""82"";""Ветер, дующий с юго-востока"";""6"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-14.1"";"""";"""";"""";"""";"""";""""",
"""17.04.2023 00:00"";""-8.9"";""768.3"";""769.6"";""0.5"";""90"";""Ветер, дующий с юго-востока"";""4"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-10.2"";"""";"""";"""";"""";"""";""""",
"""16.04.2023 21:00"";""-6.6"";""767.8"";""769.1"";""0.1"";""95"";""Ветер, дующий с юго-юго-запада"";""7"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-7.3"";"""";"""";"""";"""";"""";""""",
"""16.04.2023 18:00"";""-6.9"";""767.7"";""769.0"";""0.9"";""95"";""Ветер, дующий с юго-юго-востока"";""5"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-7.6"";"""";"""";"""";"""";"""";""""",
"""16.04.2023 15:00"";""-5.7"";""766.8"";""768.1"";""0.5"";""95"";""Ветер, дующий с юго-востока"";""3"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-6.4"";"""";"""";"""";"""";"""";""""",
"""16.04.2023 12:00"";""-4.1"";""766.3"";""767.5"";""0.3"";""97"";""Ветер, дующий с юго-юго-востока"";""4"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-4.5"";"""";"""";"""";"""";"""";""""",
"""16.04.2023 09:00"";""-3.6"";""766.0"";""767.3"";""-0.6"";""97"";""Ветер, дующий с юга"";""2"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-4.0"";"""";"""";"""";"""";"""";""""",
"""16.04.2023 06:00"";""-5.9"";""766.6"";""767.8"";""-0.8"";""96"";""Ветер, дующий с запада"";""4"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-6.4"";"""";"""";"""";"""";"""";""""",
"""16.04.2023 03:00"";""-9.0"";""767.4"";""768.7"";""-1.1"";""89"";""Ветер, дующий с запада"";""5"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-10.5"";"""";"""";"""";"""";"""";""""",
"""16.04.2023 00:00"";""-10.7"";""768.5"";""769.8"";""-1.5"";""90"";""Ветер, дующий с западо-юго-запада"";""5"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-12.0"";"""";"""";"""";"""";"""";""""",
"""15.04.2023 21:00"";""-17.5"";""770.0"";""771.3"";""-0.8"";""87"";""Ветер, дующий с западо-юго-запада"";""3"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-19.1"";"""";"""";"""";"""";"""";""""",
"""15.04.2023 18:00"";""-11.7"";""770.8"";""772.0"";""0.0"";""82"";""Ветер, дующий с севера"";""2"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-14.2"";"""";"""";"""";"""";"""";""""",
"""15.04.2023 15:00"";""-10.5"";""770.8"";""772.0"";""0.9"";""83"";""Ветер, дующий с севера"";""4"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-12.8"";"""";"""";"""";"""";"""";""""",
"""15.04.2023 12:00"";""-10.5"";""769.9"";""771.2"";""1.4"";""92"";""Ветер, дующий с северо-северо-востока"";""4"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-11.5"";"""";"""";"""";"""";"""";""""",
"""15.04.2023 09:00"";""-11.5"";""768.5"";""769.8"";""1.4"";""91"";""Ветер, дующий с северо-востока"";""6"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-12.7"";"""";"""";"""";"""";"""";""""",
"""15.04.2023 06:00"";""-11.9"";""767.1"";""768.4"";""1.4"";""92"";""Ветер, дующий с северо-северо-востока"";""6"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-12.9"";"""";"""";"""";"""";"""";""""",
"""15.04.2023 03:00"";""-11.4"";""765.7"";""766.9"";""1.5"";""91"";""Ветер, дующий с северо-северо-востока"";""6"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-12.6"";"""";"""";"""";"""";"""";""""",
"""15.04.2023 00:00"";""-9.8"";""764.2"";""765.5"";""1.3"";""87"";""Ветер, дующий с севера"";""7"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-11.6"";"""";"""";"""";"""";"""";""""",
